Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:18:58,464462338,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.4,41.35580474,41.35580474,,468.1922689,480.6423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:13,464462353,157011,Red sea star,Mediaster aequalis,1,55.1,41.35580358,41.35580358,,469.9322689,482.1823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:26,464462366,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.1,41.35580168,41.35580168,,472.5822689,484.2923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:33,464462373,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55,41.35580282,41.35580282,,474.1222689,485.4123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:41,464462381,157011,Red sea star,Mediaster aequalis,1,55.5,41.35580862,41.35580862,,476.2822689,487.9023046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:52,464462392,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.6,41.35581026,41.35581026,,479.0022689,490.2523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:54,464462394,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.7,41.35581014,41.35581014,,479.3622689,490.5723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:54,464462394,948935,Slipper sea cucumber,Psolus chitonoides,1,55.7,41.35581014,41.35581014,,479.3622689,490.5723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:56,464462396,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.7,41.35581006,41.35581006,,479.6922689,490.8223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:57,464462397,948935,Slipper sea cucumber,Psolus chitonoides,1,55.7,41.35581002,41.35581002,,479.8522689,490.9523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:19:59,464462399,948935,Slipper sea cucumber,Psolus chitonoides,4,55.6,41.35580994,41.35580994,,480.1822689,491.2523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:01,464462401,948935,Slipper sea cucumber,Psolus chitonoides,4,55.5,41.35580983,41.35580983,,480.5622689,491.6223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:01,464462401,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35580983,41.35580983,,480.5622689,491.6223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:02,464462402,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35580981,41.35580981,,480.7722689,491.8323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:04,464462404,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35580972,41.35580972,,481.2222689,492.2823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:12,464462412,948935,Slipper sea cucumber,Psolus chitonoides,1,55.4,41.35580782,41.35580782,,483.5822689,495.0323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:18,464462418,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.3,41.35580685,41.35580685,,485.7622689,497.6323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:20,464462420,948935,Slipper sea cucumber,Psolus chitonoides,1,55.4,41.35580716,41.35580716,,486.5222689,498.3823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:21,464462421,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35580736,41.35580736,,486.9022689,498.7523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:23,464462423,229,Solaster sun star complex,Solaster dawsoni or stimpsoni,1,55.5,41.35580794,41.35580794,,487.6622689,499.4923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:31,464462431,157139,Leather star,Dermasterias imbricata,1,55.5,41.35581059,41.35581059,,490.6922689,502.6723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:34,464462434,157011,Red sea star,Mediaster aequalis,2,55.6,41.35581109,41.35581109,,491.8822689,503.6823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:34,464462434,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.6,41.35581109,41.35581109,,491.8822689,503.6823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:35,464462435,948935,Slipper sea cucumber,Psolus chitonoides,2,55.6,41.35581103,41.35581103,,492.2822689,503.9023046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:38,464462438,157011,Red sea star,Mediaster aequalis,1,55.7,41.35581054,41.35581054,,493.5722689,505.0223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:41,464462441,157152,UI Henricia,Unidentified Henricia sp.,1,55.8,41.35580941,41.35580941,,494.9822689,506.1623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:43,464462443,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),1,55.7,41.35580842,41.35580842,,495.9622689,507.1623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:45,464462445,948935,Slipper sea cucumber,Psolus chitonoides,2,55.6,41.3558071,41.3558071,,496.9622689,508.0823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:47,464462447,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.6,41.35580588,41.35580588,,497.9922689,509.0223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:48,464462448,157011,Red sea star,Mediaster aequalis,1,55.6,41.35580524,41.35580524,,498.5222689,509.4523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:49,464462449,157011,Red sea star,Mediaster aequalis,1,55.6,41.35580462,41.35580462,,499.0522689,509.8623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:50,464462450,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.7,41.35580407,41.35580407,,499.5922689,510.2723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:52,464462452,157011,Red sea star,Mediaster aequalis,1,55.8,41.35580302,41.35580302,,500.6522689,511.6023046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:57,464462457,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56,41.35580058,41.35580058,,503.1622689,514.1823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:20:58,464462458,948935,Slipper sea cucumber,Psolus chitonoides,1,55.9,41.35580021,41.35580021,,503.6322689,514.5923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:00,464462460,157011,Red sea star,Mediaster aequalis,1,55.6,41.35579962,41.35579962,,504.5022689,515.3523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:01,464462461,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.6,41.35579938,41.35579938,,504.9122689,515.8123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:03,464462463,948935,Slipper sea cucumber,Psolus chitonoides,1,55.4,41.35579884,41.35579884,,505.6822689,516.7223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:11,464462471,157011,Red sea star,Mediaster aequalis,1,56.1,41.35579718,41.35579718,,508.5922689,520.2123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:13,464462473,611870,Sand-rose anemone,Urticina columbiana,1,55.8,41.35579616,41.35579616,,509.2822689,521.1623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:16,464462476,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.7,41.35579428,41.35579428,,510.3322689,522.6423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:16,464462476,611870,Sand-rose anemone,Urticina columbiana,1,55.7,41.35579428,41.35579428,,510.3322689,522.6423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:18,464462478,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.9,41.3557926,41.3557926,,511.0222689,523.4723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:22,464462482,157078,Stimpson's sun star,Solaster stimpsoni,1,55.6,41.35578819,41.35578819,,512.4822689,524.7723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:25,464462485,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.5,41.35578435,41.35578435,,513.6022689,525.9923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:27,464462487,157011,Red sea star,Mediaster aequalis,1,55.5,41.35578174,41.35578174,,514.3222689,526.8923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:27,464462487,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35578174,41.35578174,,514.3222689,526.8923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:30,464462490,948935,Slipper sea cucumber,Psolus chitonoides,4,55.5,41.35577775,41.35577775,,515.4222689,528.2923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:30,464462490,157011,Red sea star,Mediaster aequalis,1,55.5,41.35577775,41.35577775,,515.4222689,528.2923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard_Mixed,Hard_Mixed,17:21:31,464462491,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.4,41.35577649,41.35577649,,515.7922689,528.7523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:33,464462493,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.4,41.35577404,41.35577404,,516.5422689,529.3423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:35,464462495,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.3,41.35577167,41.35577167,,517.3122689,530.2123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:41,464462501,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35576553,41.35576553,,519.7422689,532.8823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:47,464462507,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35576086,41.35576086,,522.3022689,535.9923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:51,464462511,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.5,41.35575754,41.35575754,,523.9222689,537.4123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:21:58,464462518,157011,Red sea star,Mediaster aequalis,1,55.9,41.35575173,41.35575173,,526.2322689,540.5723046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:00,464462520,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.1,41.35575073,41.35575073,,526.7822689,540.9323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:01,464462521,948935,Slipper sea cucumber,Psolus chitonoides,1,56.2,41.35575038,41.35575038,,527.0322689,541.1423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:02,464462522,948935,Slipper sea cucumber,Psolus chitonoides,2,56.2,41.35575011,41.35575011,,527.2822689,541.3523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:03,464462523,157176,Thorny sea star,Poraniopsis inflata,1,56.1,41.35574993,41.35574993,,527.5222689,541.5523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:08,464462528,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.2,41.35575009,41.35575009,,528.6322689,542.2623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:14,464462534,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,53.6,41.35575089,41.35575089,,529.8922689,543.0323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:17,464462537,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,52.5,41.35575129,41.35575129,,530.5222689,543.3323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:20,464462540,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,51.7,41.35575149,41.35575149,,531.1522689,543.6323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:32,464462552,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,51,41.3557539,41.3557539,,533.6722689,545.2323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:37,464462557,611773,White-plumed anemone,Metridium farcimen,2,51,41.35575577,41.35575577,,534.6122689,545.8323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:40,464462560,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,50.8,41.35575669,41.35575669,,535.1122689,546.1923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:22:45,464462565,611773,White-plumed anemone,Metridium farcimen,1,50.7,41.35575792,41.35575792,,535.8722689,546.7423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:10,464462590,611773,White-plumed anemone,Metridium farcimen,8,50.9,41.3557638,41.3557638,,539.6222689,548.6423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:32,464462612,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.8,41.35576912,41.35576912,,542.9922689,556.6923046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:34,464462614,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55,41.35576977,41.35576977,,543.4222689,557.0423046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:40,464462620,157011,Red sea star,Mediaster aequalis,1,55,41.35577087,41.35577087,,544.7122689,558.7223046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:57,464462637,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.4,41.3557685,41.3557685,,546.5222689,559.5323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:23:58,464462638,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.3,41.35576834,41.35576834,,546.6122689,559.5823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:00,464462640,948935,Slipper sea cucumber,Psolus chitonoides,1,55.1,41.35576801,41.35576801,,546.7922689,559.7023046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:02,464462642,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.9,41.35576769,41.35576769,,546.9722689,559.8523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:06,464462646,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.5,41.35576703,41.35576703,,547.3322689,560.1523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:08,464462648,157272,Fish eating star,Stylasterias forreri,1,54.6,41.35576671,41.35576671,,547.5122689,560.3123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:08,464462648,157011,Red sea star,Mediaster aequalis,1,54.6,41.35576671,41.35576671,,547.5122689,560.3123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:08,464462648,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.6,41.35576671,41.35576671,,547.5122689,560.3123046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:09,464462649,157152,UI Henricia,Unidentified Henricia sp.,1,54.5,41.35576654,41.35576654,,547.6022689,560.3823046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:10,464462650,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.4,41.35576638,41.35576638,,547.6922689,560.4523046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:13,464462653,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.2,41.35576589,41.35576589,,547.9622689,560.6623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:15,464462655,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,54.3,41.35576556,41.35576556,,548.1422689,560.8323046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:20,464462660,948935,Slipper sea cucumber,Psolus chitonoides,1,54,41.35576475,41.35576475,,548.5922689,561.2623046
NCMPA 2014,North,2014,09/19/2014,Reading Rock,Reading Rock,Reference,Reference,RR2,10,960,10_960,NCMPA 2014_10_960,NCMPA 2014_10_960_Hard,Hard,17:24:22,464462662,948935,Slipper sea cucumber,Psolus chitonoides,1,53.8,41.35576442,41.35576442,,548.7722689,561.4023046
