Habitat_patch,Habitat_Type,TC,SpeciesName,Count
508,Hard,16:30:48,Apostichopus californicus /syn./ Parastichopus californicus,1.0
508,Hard,16:30:48,Leptogorgia chilensis,3.0
509,Hard_Mixed,16:30:50,Apostichopus californicus /syn./ Parastichopus californicus,2.0
510,Hard,16:30:59,Apostichopus californicus /syn./ Parastichopus californicus,2.0
510,Hard,16:31:01,Apostichopus californicus /syn./ Parastichopus californicus,3.0
510,Hard,16:31:04,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:31:04,Leptogorgia chilensis,1.0
510,Hard,16:31:10,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:31:11,Unidentified Henricia sp.,1.0
510,Hard,16:31:13,Apostichopus californicus /syn./ Parastichopus californicus,5.0
510,Hard,16:31:13,Unidentified Porifera or Bryozoa,3.0
510,Hard,16:31:14,Unidentified Porifera (nipple),5.0
510,Hard,16:31:18,Leptogorgia chilensis,4.0
510,Hard,16:31:18,Unidentified Porifera or Bryozoa,2.0
510,Hard,16:31:21,Unidentified Porifera (nipple),3.0
510,Hard,16:31:22,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:31:23,Unidentified Porifera or Bryozoa,3.0
510,Hard,16:31:25,Unidentified Porifera (nipple),2.0
510,Hard,16:31:26,Apostichopus californicus /syn./ Parastichopus californicus,2.0
510,Hard,16:31:26,Leptogorgia chilensis,2.0
510,Hard,16:31:30,Unidentified Porifera (nipple),4.0
510,Hard,16:31:33,Leptogorgia chilensis,5.0
510,Hard,16:31:36,Leptogorgia chilensis,1.0
510,Hard,16:31:39,Unidentified Porifera or Bryozoa,4.0
510,Hard,16:31:41,Leptogorgia chilensis,2.0
510,Hard,16:31:50,Apostichopus californicus /syn./ Parastichopus californicus,2.0
510,Hard,16:31:58,Unidentified dead Gorgonacea,1.0
510,Hard,16:32:02,Leptogorgia chilensis,1.0
510,Hard,16:32:02,Unidentified Porifera or Bryozoa,2.0
510,Hard,16:32:05,Leptogorgia chilensis,1.0
510,Hard,16:32:06,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:32:08,Unidentified Porifera (nipple),1.0
510,Hard,16:32:10,Unidentified Porifera (nipple),3.0
510,Hard,16:32:14,Leptogorgia chilensis,3.0
510,Hard,16:32:14,Unidentified Porifera (nipple),2.0
510,Hard,16:32:16,Unidentified dead Gorgonacea,1.0
510,Hard,16:32:17,Unidentified Porifera (nipple),4.0
510,Hard,16:32:18,Leptogorgia chilensis,2.0
510,Hard,16:32:18,Stylaster californicus,1.0
510,Hard,16:32:19,Stylaster californicus,3.0
510,Hard,16:32:19,Unidentified Porifera or Bryozoa,1.0
510,Hard,16:32:22,Stylaster californicus,3.0
510,Hard,16:32:22,Unidentified Henricia sp.,1.0
510,Hard,16:32:23,Mediaster aequalis,1.0
510,Hard,16:32:24,Craniella arb,1.0
510,Hard,16:32:25,Unidentified dead Gorgonacea,1.0
510,Hard,16:32:28,Leptogorgia chilensis,1.0
510,Hard,16:32:30,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:32:30,Unidentified Porifera (nipple),2.0
510,Hard,16:32:32,Unidentified dead Gorgonacea,1.0
510,Hard,16:32:34,Unidentified Porifera (nipple),1.0
510,Hard,16:32:34,Unidentified dead Gorgonacea,2.0
510,Hard,16:32:35,Unidentified Porifera (nipple),3.0
510,Hard,16:32:36,Apostichopus californicus /syn./ Parastichopus californicus,2.0
510,Hard,16:32:36,Leptogorgia chilensis,3.0
510,Hard,16:32:39,Leptogorgia chilensis,3.0
510,Hard,16:32:39,Unidentified Porifera (nipple),3.0
510,Hard,16:32:42,Unidentified Porifera (nipple),6.0
510,Hard,16:32:44,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:32:46,Mediaster aequalis,1.0
510,Hard,16:32:48,Unidentified Porifera (nipple),2.0
510,Hard,16:32:50,Mediaster aequalis,3.0
510,Hard,16:32:51,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:32:54,Leptogorgia chilensis,3.0
510,Hard,16:32:57,Unidentified dead Gorgonacea,1.0
510,Hard,16:33:00,Unidentified Porifera (nipple),6.0
510,Hard,16:33:03,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:33:04,Unidentified dead Gorgonacea,2.0
510,Hard,16:33:06,Unidentified dead Gorgonacea,1.0
510,Hard,16:33:07,Unidentified Porifera (nipple),4.0
510,Hard,16:33:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
510,Hard,16:33:09,Leptogorgia chilensis,2.0
510,Hard,16:33:14,Unidentified Porifera (nipple),1.0
510,Hard,16:33:19,Unidentified Porifera,1.0
511,Hard_Mixed,16:33:20,Leptogorgia chilensis,2.0
512,Hard,16:33:38,Leptogorgia chilensis,4.0
512,Hard,16:33:40,Mediaster aequalis,1.0
512,Hard,16:33:41,Leptogorgia chilensis,7.0
512,Hard,16:33:42,Leptogorgia chilensis,3.0
512,Hard,16:33:45,Leptogorgia chilensis,5.0
512,Hard,16:33:48,Leptogorgia chilensis,4.0
512,Hard,16:33:50,Unidentified Porifera or Bryozoa,1.0
512,Hard,16:33:51,Leptogorgia chilensis,1.0
512,Hard,16:33:51,Unidentified Henricia sp.,1.0
512,Hard,16:33:52,Leptogorgia chilensis,7.0
512,Hard,16:33:59,Leptogorgia chilensis,7.0
512,Hard,16:34:05,Unidentified Porifera (nipple),1.0
512,Hard,16:34:07,Craniella arb,1.0
512,Hard,16:34:09,Leptogorgia chilensis,1.0
512,Hard,16:34:09,Unidentified dead Gorgonacea,1.0
512,Hard,16:34:11,Unidentified dead Gorgonacea,2.0
512,Hard,16:34:12,Leptogorgia chilensis,3.0
512,Hard,16:34:12,Unidentified dead Gorgonacea,1.0
512,Hard,16:34:15,Apostichopus californicus /syn./ Parastichopus californicus,1.0
512,Hard,16:34:19,Apostichopus californicus /syn./ Parastichopus californicus,2.0
512,Hard,16:34:19,Leptogorgia chilensis,3.0
512,Hard,16:34:19,Unidentified Tunicata /syn./ Urochordata,1.0
512,Hard,16:34:21,Leptogorgia chilensis,3.0
512,Hard,16:34:23,Unidentified Porifera (nipple),1.0
512,Hard,16:34:24,Leptogorgia chilensis,1.0
512,Hard,16:34:25,Leptogorgia chilensis,2.0
512,Hard,16:34:26,Leptogorgia chilensis,3.0
512,Hard,16:34:28,Leptogorgia chilensis,2.0
512,Hard,16:34:31,Leptogorgia chilensis,1.0
512,Hard,16:34:33,Unidentified Porifera or Bryozoa,1.0
512,Hard,16:34:34,Apostichopus californicus /syn./ Parastichopus californicus,2.0
512,Hard,16:34:35,Leptogorgia chilensis,3.0
512,Hard,16:34:38,Unidentified Porifera,1.0
512,Hard,16:34:39,Apostichopus californicus /syn./ Parastichopus californicus,1.0
512,Hard,16:34:40,Leptogorgia chilensis,2.0
512,Hard,16:34:41,Leptogorgia chilensis,2.0
512,Hard,16:34:45,Apostichopus californicus /syn./ Parastichopus californicus,1.0
512,Hard,16:34:48,Leptogorgia chilensis,1.0
512,Hard,16:34:49,Unidentified dead Gorgonacea,1.0
512,Hard,16:34:50,Unidentified dead Gorgonacea,1.0
512,Hard,16:34:52,Leptogorgia chilensis,3.0
512,Hard,16:34:54,Unidentified dead Gorgonacea,1.0
512,Hard,16:34:56,Leptogorgia chilensis,1.0
512,Hard,16:35:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
512,Hard,16:35:09,Patiria miniata,1.0
512,Hard,16:35:09,Stylaster californicus,5.0
512,Hard,16:35:11,Leptogorgia chilensis,1.0
513,Hard_Mixed,16:35:29,Mediaster aequalis,1.0
513,Hard_Mixed,16:35:32,Unidentified dead Gorgonacea,1.0
513,Hard_Mixed,16:35:34,Mediaster aequalis,1.0
514,Hard,16:35:43,Mediaster aequalis,1.0
515,Hard_Mixed,16:35:55,Mediaster aequalis,1.0
516,Soft,16:36:03,Unidentified Porifera or Bryozoa,1.0
517,Hard_Mixed,16:36:04,Apostichopus californicus /syn./ Parastichopus californicus,1.0
517,Hard_Mixed,16:36:10,Unidentified dead Gorgonacea,3.0
517,Hard_Mixed,16:36:11,Leptogorgia chilensis,1.0
517,Hard_Mixed,16:36:40,Leptogorgia chilensis,1.0
518,Soft,16:36:46,Mediaster aequalis,1.0
519,Hard_Mixed,16:36:58,Mediaster aequalis,1.0
519,Hard_Mixed,16:36:59,Unidentified dead Gorgonacea,1.0
519,Hard_Mixed,16:37:01,Urticina columbiana,3.0
519,Hard_Mixed,16:37:06,Urticina columbiana,1.0
519,Hard_Mixed,16:37:08,Urticina columbiana,1.0
520,Hard,16:37:12,Leptogorgia chilensis,1.0
520,Hard,16:37:18,Unidentified dead Gorgonacea,3.0
521,Hard_Mixed,16:37:27,Mediaster aequalis,1.0
522,Hard,16:37:31,Unidentified dead Gorgonacea,1.0
522,Hard,16:37:46,Unidentified dead Gorgonacea,1.0
522,Hard,16:37:51,Leptogorgia chilensis,1.0
523,Soft,16:38:00,Mediaster aequalis,1.0
523,Soft,16:38:06,Mediaster aequalis,1.0
524,Hard_Mixed,16:38:12,Unidentified Porifera (nipple),1.0
524,Hard_Mixed,16:38:57,Mediaster aequalis,1.0
524,Hard_Mixed,16:39:00,Mediaster aequalis,1.0
524,Hard_Mixed,16:39:01,Unidentified dead Gorgonacea,3.0
524,Hard_Mixed,16:39:03,Unidentified Porifera (boot),1.0
525,Hard,16:39:04,Craniella arb,1.0
525,Hard,16:39:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
525,Hard,16:39:09,Unidentified Porifera (nipple),1.0
525,Hard,16:39:09,Unidentified dead Gorgonacea,1.0
525,Hard,16:39:11,Mediaster aequalis,1.0
525,Hard,16:39:14,Mediaster aequalis,1.0
525,Hard,16:39:20,Mediaster aequalis,1.0
525,Hard,16:39:20,Unidentified dead Gorgonacea,1.0
526,Hard_Mixed,16:39:24,Mediaster aequalis,1.0
526,Hard_Mixed,16:39:29,Unidentified Tunicata /syn./ Urochordata,1.0
527,Hard,16:39:34,Mediaster aequalis,1.0
527,Hard,16:39:37,Unidentified Tunicata /syn./ Urochordata,1.0
527,Hard,16:39:37,Unidentified dead Gorgonacea,1.0
527,Hard,16:39:41,Unidentified Porifera (nipple),1.0
527,Hard,16:39:46,Unidentified Henricia sp.,1.0
527,Hard,16:39:48,Unidentified dead Gorgonacea,1.0
527,Hard,16:39:49,Unidentified dead Gorgonacea,1.0
527,Hard,16:39:51,Unidentified Tunicata /syn./ Urochordata,1.0
527,Hard,16:39:51,Unidentified dead Gorgonacea,2.0
528,Hard_Mixed,16:39:55,Unidentified dead Gorgonacea,1.0
528,Hard_Mixed,16:39:58,Unidentified Henricia sp.,1.0
529,Soft,16:40:20,Mediaster aequalis,1.0
529,Soft,16:40:57,Mediaster aequalis,1.0
530,Hard_Mixed,16:41:01,Mediaster aequalis,3.0
531,Hard,16:41:03,Unidentified dead Gorgonacea,2.0
531,Hard,16:41:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:41:07,Unidentified Tunicata /syn./ Urochordata,1.0
531,Hard,16:41:07,Unidentified dead Gorgonacea,3.0
531,Hard,16:41:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:41:09,Unidentified dead Gorgonacea,6.0
531,Hard,16:53:59,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:53:59,Stylaster californicus,3.0
531,Hard,16:54:03,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:54:03,Unidentified Porifera (nipple),1.0
531,Hard,16:54:04,Unidentified Porifera (nipple),2.0
531,Hard,16:54:05,Dermasterias imbricata,1.0
531,Hard,16:54:08,Unidentified Porifera (nipple),2.0
531,Hard,16:54:10,Unidentified Henricia sp.,1.0
531,Hard,16:54:12,Unidentified Porifera or Bryozoa,1.0
531,Hard,16:54:21,Unidentified Porifera or Bryozoa,1.0
531,Hard,16:54:30,Unidentified Bryozoa (branched),6.0
531,Hard,16:54:32,Unidentified Porifera (nipple),1.0
531,Hard,16:54:34,Unidentified Bryozoa (branched),2.0
531,Hard,16:55:13,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:55:13,Unidentified Porifera (nipple),1.0
531,Hard,16:55:14,Unidentified Porifera (nipple),1.0
531,Hard,16:55:15,Leptogorgia chilensis,1.0
531,Hard,16:55:16,Unidentified Porifera (nipple),1.0
531,Hard,16:55:17,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:55:17,Leptogorgia chilensis,1.0
531,Hard,16:55:20,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:55:22,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:55:25,Unidentified Bryozoa (branched),10.0
531,Hard,16:55:25,Unidentified Porifera (nipple),2.0
531,Hard,16:55:26,Unidentified Porifera (nipple),2.0
531,Hard,16:55:27,Unidentified Bryozoa (branched),6.0
531,Hard,16:55:37,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:55:37,Leptogorgia chilensis,4.0
531,Hard,16:55:43,Unidentified Porifera (nipple),1.0
531,Hard,16:55:49,Unidentified Porifera (nipple),3.0
531,Hard,16:55:57,Unidentified Porifera (nipple),2.0
531,Hard,16:55:59,Unidentified Porifera or Bryozoa,1.0
531,Hard,16:56:00,Unidentified Porifera (nipple),3.0
531,Hard,16:56:24,Tethya aurantia,1.0
531,Hard,16:56:35,Patiria miniata,1.0
531,Hard,16:56:37,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
531,Hard,16:56:38,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
531,Hard,16:56:46,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
531,Hard,16:56:55,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,12.0
531,Hard,16:56:56,Stylaster californicus,1.0
531,Hard,16:57:01,Mediaster aequalis,1.0
531,Hard,16:57:03,Unidentified Porifera or Bryozoa,1.0
531,Hard,16:57:08,Unidentified Porifera or Bryozoa,1.0
531,Hard,16:57:30,Tethya aurantia,1.0
531,Hard,16:57:49,Leptogorgia chilensis,2.0
531,Hard,16:57:56,Leptogorgia chilensis,2.0
531,Hard,16:58:01,Leptogorgia chilensis,1.0
531,Hard,16:58:12,Unidentified Porifera (nipple),1.0
531,Hard,16:58:15,Leptogorgia chilensis,2.0
531,Hard,16:58:19,Apostichopus californicus /syn./ Parastichopus californicus,1.0
531,Hard,16:58:19,Leptogorgia chilensis,5.0
531,Hard,16:58:20,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
531,Hard,16:58:25,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
531,Hard,16:58:26,Craniella arb,1.0
531,Hard,16:58:26,Leptogorgia chilensis,1.0
531,Hard,16:58:27,Leptogorgia chilensis,4.0
531,Hard,16:58:29,Unidentified Porifera (nipple),1.0
532,Soft,16:58:44,Unidentified dead Gorgonacea,1.0
533,Hard_Mixed,16:58:57,Unidentified dead Gorgonacea,2.0
533,Hard_Mixed,16:58:59,Unidentified dead Gorgonacea,4.0
533,Hard_Mixed,16:59:00,Unidentified dead Gorgonacea,2.0
533,Hard_Mixed,16:59:02,Leptogorgia chilensis,1.0
533,Hard_Mixed,16:59:08,Leptogorgia chilensis,1.0
533,Hard_Mixed,16:59:09,Leptogorgia chilensis,2.0
533,Hard_Mixed,16:59:11,Leptogorgia chilensis,1.0
533,Hard_Mixed,16:59:11,Unidentified dead Gorgonacea,1.0
533,Hard_Mixed,16:59:13,Leptogorgia chilensis,1.0
534,Hard,16:59:15,Leptogorgia chilensis,1.0
534,Hard,16:59:19,Loxorhynchus crispatus,1.0
534,Hard,16:59:20,Stylaster californicus,5.0
534,Hard,16:59:22,Leptogorgia chilensis,3.0
534,Hard,16:59:22,Tethya aurantia,1.0
534,Hard,16:59:22,Unidentified Porifera (nipple),4.0
535,Hard_Mixed,16:59:25,Leptogorgia chilensis,1.0
535,Hard_Mixed,16:59:25,Unidentified Porifera (nipple),1.0
535,Hard_Mixed,16:59:30,Leptogorgia chilensis,1.0
536,Hard,16:59:32,Leptogorgia chilensis,4.0
536,Hard,16:59:37,Leptogorgia chilensis,1.0
536,Hard,16:59:39,Leptogorgia chilensis,4.0
536,Hard,16:59:39,Unidentified Porifera (nipple),1.0
536,Hard,16:59:42,Unidentified Porifera or Bryozoa,1.0
536,Hard,16:59:44,Unidentified Porifera or Bryozoa,1.0
536,Hard,16:59:46,Unidentified Porifera (nipple),1.0
536,Hard,16:59:47,Leptogorgia chilensis,1.0
536,Hard,16:59:48,Unidentified Porifera (nipple),1.0
536,Hard,16:59:50,Unidentified Porifera or Bryozoa,1.0
536,Hard,17:00:01,Unidentified Porifera or Bryozoa,1.0
536,Hard,17:00:07,Unidentified Porifera (nipple),1.0
536,Hard,17:00:10,Unidentified Porifera (nipple),1.0
536,Hard,17:01:09,Unidentified Porifera or Bryozoa,1.0
536,Hard,17:01:12,Unidentified Porifera (nipple),1.0
536,Hard,17:01:22,Leptogorgia chilensis,1.0
536,Hard,17:01:23,Leptogorgia chilensis,2.0
536,Hard,17:01:23,Mediaster aequalis,1.0
536,Hard,17:01:25,Leptogorgia chilensis,1.0
536,Hard,17:01:27,Apostichopus californicus /syn./ Parastichopus californicus,1.0
536,Hard,17:01:27,Leptogorgia chilensis,3.0
536,Hard,17:01:27,Unidentified Porifera (nipple),1.0
536,Hard,17:01:28,Leptogorgia chilensis,3.0
537,Hard_Mixed,17:01:41,Apostichopus californicus /syn./ Parastichopus californicus,2.0
537,Hard_Mixed,17:01:45,Unidentified Porifera (nipple),1.0
537,Hard_Mixed,17:01:47,Leptogorgia chilensis,1.0
537,Hard_Mixed,17:01:47,Mediaster aequalis,1.0
538,Hard,17:01:50,Leptogorgia chilensis,1.0
538,Hard,17:01:51,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:01:51,Leptogorgia chilensis,1.0
538,Hard,17:01:51,Unidentified Porifera (nipple),1.0
538,Hard,17:01:52,Leptogorgia chilensis,2.0
538,Hard,17:01:52,Unidentified Porifera (nipple),1.0
538,Hard,17:01:55,Leptogorgia chilensis,2.0
538,Hard,17:01:55,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:01:55,Unidentified Porifera (nipple),1.0
538,Hard,17:02:00,Unidentified Henricia sp.,1.0
538,Hard,17:02:01,Unidentified Porifera (nipple),1.0
538,Hard,17:02:02,Leptogorgia chilensis,4.0
538,Hard,17:02:03,Leptogorgia chilensis,1.0
538,Hard,17:02:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:02:05,Unidentified Porifera (nipple),1.0
538,Hard,17:02:13,Stylaster californicus,2.0
538,Hard,17:02:16,Unidentified Porifera or Bryozoa,3.0
538,Hard,17:02:18,Stylaster californicus,1.0
538,Hard,17:02:19,Stylaster californicus,1.0
538,Hard,17:02:19,Unidentified Porifera or Bryozoa,1.0
538,Hard,17:02:21,Stylaster californicus,1.0
538,Hard,17:02:36,Patiria miniata,1.0
538,Hard,17:03:54,Unidentified Porifera (nipple),1.0
538,Hard,17:04:01,Urticina piscivora,1.0
538,Hard,17:04:02,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:04:03,Unidentified Asteroidea,1.0
538,Hard,17:04:03,Urticina piscivora,1.0
538,Hard,17:04:05,Stylaster californicus,1.0
538,Hard,17:04:07,Leptogorgia chilensis,1.0
538,Hard,17:04:07,Patiria miniata,1.0
538,Hard,17:04:09,Leptogorgia chilensis,1.0
538,Hard,17:04:11,Urticina piscivora,1.0
538,Hard,17:04:12,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:04:14,Leptogorgia chilensis,1.0
538,Hard,17:04:14,Unidentified Porifera (nipple),1.0
538,Hard,17:04:24,Leptogorgia chilensis,1.0
538,Hard,17:04:26,Leptogorgia chilensis,1.0
538,Hard,17:04:27,Urticina piscivora,1.0
538,Hard,17:04:28,Unidentified Porifera (nipple),1.0
538,Hard,17:04:31,Unidentified Porifera (nipple),1.0
538,Hard,17:04:32,Urticina piscivora,1.0
538,Hard,17:04:33,Unidentified Porifera (nipple),1.0
538,Hard,17:04:37,Leptogorgia chilensis,1.0
538,Hard,17:04:43,Unidentified Porifera (nipple),3.0
538,Hard,17:04:46,Apostichopus californicus /syn./ Parastichopus californicus,2.0
538,Hard,17:04:50,Mediaster aequalis,1.0
538,Hard,17:04:53,Stylaster californicus,6.0
538,Hard,17:04:55,Unidentified Porifera (nipple),2.0
538,Hard,17:04:57,Unidentified Porifera or Bryozoa,1.0
538,Hard,17:04:58,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:05:01,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:05:04,Mediaster aequalis,1.0
538,Hard,17:05:04,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
538,Hard,17:05:05,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:05:05,Patiria miniata,1.0
538,Hard,17:05:06,Unidentified Porifera (nipple),1.0
538,Hard,17:05:08,Unidentified Porifera (nipple),1.0
538,Hard,17:05:16,Patiria miniata,1.0
538,Hard,17:05:17,Unidentified Porifera (nipple),1.0
538,Hard,17:05:17,Unidentified Porifera or Bryozoa,1.0
538,Hard,17:05:18,Craniella arb,1.0
538,Hard,17:05:22,Pisaster giganteus,1.0
538,Hard,17:05:22,Urticina piscivora,1.0
538,Hard,17:05:27,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
538,Hard,17:05:32,Unidentified Porifera (nipple),1.0
538,Hard,17:05:36,Unidentified Porifera (nipple),1.0
538,Hard,17:05:46,Unidentified Porifera (nipple),1.0
538,Hard,17:05:48,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:05:50,Patiria miniata,2.0
538,Hard,17:05:51,Patiria miniata,1.0
538,Hard,17:06:01,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:06:01,Patiria miniata,1.0
538,Hard,17:06:02,Stylaster californicus,5.0
538,Hard,17:06:03,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:06:06,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:06:07,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:06:10,Unidentified Henricia sp.,1.0
538,Hard,17:06:11,Leptogorgia chilensis,1.0
538,Hard,17:06:11,Patiria miniata,1.0
538,Hard,17:06:26,Urticina piscivora,2.0
538,Hard,17:06:31,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:06:40,Unidentified Henricia sp.,1.0
538,Hard,17:06:41,Urticina piscivora,1.0
538,Hard,17:06:45,Stylaster californicus,15.0
538,Hard,17:06:50,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:06:51,Patiria miniata,1.0
538,Hard,17:06:52,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
538,Hard,17:07:13,Patiria miniata,1.0
538,Hard,17:07:15,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:07:21,Mediaster aequalis,1.0
538,Hard,17:07:26,Unidentified Henricia sp.,1.0
538,Hard,17:07:27,Dermasterias imbricata,1.0
538,Hard,17:07:30,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:07:30,Urticina piscivora,2.0
538,Hard,17:07:34,Patiria miniata,2.0
538,Hard,17:07:40,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:07:41,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:07:45,Stylaster californicus,16.0
538,Hard,17:07:52,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:07:54,Mediaster aequalis,1.0
538,Hard,17:07:55,Unidentified Porifera (nipple),1.0
538,Hard,17:08:03,Patiria miniata,1.0
538,Hard,17:08:05,Stylaster californicus,2.0
538,Hard,17:08:07,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:08:07,Patiria miniata,1.0
538,Hard,17:08:19,Apostichopus californicus /syn./ Parastichopus californicus,1.0
538,Hard,17:08:24,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,4.0
538,Hard,17:08:26,Unidentified Asteroidea,1.0
538,Hard,17:08:28,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
538,Hard,17:08:33,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
538,Hard,17:08:36,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
538,Hard,17:08:38,Stylaster californicus,4.0
538,Hard,17:08:40,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:08:41,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:08:43,Stylaster californicus,2.0
538,Hard,17:08:44,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:08:48,Stylaster californicus,1.0
538,Hard,17:08:50,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:08:51,Patiria miniata,1.0
538,Hard,17:08:52,Stylaster californicus,6.0
538,Hard,17:08:53,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:09:01,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,10.0
538,Hard,17:09:08,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
538,Hard,17:09:10,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,4.0
539,Hard_Mixed,17:09:15,Leptogorgia chilensis,1.0
539,Hard_Mixed,17:09:16,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
539,Hard_Mixed,17:09:18,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,5.0
540,Hard,17:09:38,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
540,Hard,17:09:43,Urticina piscivora,1.0
540,Hard,17:09:58,Urticina piscivora,1.0
540,Hard,17:10:00,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,4.0
540,Hard,17:10:00,Patiria miniata,1.0
541,Hard_Mixed,17:10:03,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
542,Hard,17:10:11,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3.0
542,Hard,17:10:13,Stylaster californicus,4.0
542,Hard,17:10:15,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
542,Hard,17:10:21,Stylaster californicus,1.0
542,Hard,17:10:25,Patiria miniata,1.0
542,Hard,17:10:26,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
542,Hard,17:10:29,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,4.0
542,Hard,17:10:33,Patiria miniata,1.0
542,Hard,17:10:33,Stylaster californicus,6.0
542,Hard,17:10:35,Patiria miniata,1.0
542,Hard,17:10:36,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
542,Hard,17:10:38,Patiria miniata,1.0
542,Hard,17:10:38,Stylaster californicus,6.0
542,Hard,17:10:42,Stylaster californicus,10.0
542,Hard,17:10:43,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
