,Year,Region,MPA_Group,Type,Line,Designation,sum.substrate.area,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
334,2019,North,Bodega Bay,SMR_REF,380,Reference,842.58,0,0,0,0.021956372,0,0,0,0,0,0,0,0.066462532,0,0,0.529326592,0,0,0,0,0,0,0,0,0,0.001186831,0,0,0,0,0,0,0,0,0,0.159035344,0,0,0,0,0,0,0,0.015428802,0,0,0,0,0,0.018989295,0,0,0,0,0,0,0,0,0.032044435,0.016615633,0,0,0,0,0,0,0,0,0,0,0.001186831,0,0,0,0,0.001186831,0.299081393,0,0,0,0.005934155,0,0,0,0.001186831,0,0,2.049657006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001186831,0,0.002373662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21837689,0,0,0.452182582,0,0,0,0,0,0,0,0,0,0,0.003560493,0,0,0,0,0,0.001186831,0,0,0,0,0,0,0,0,0,0,0,0.049055678,0
335,2019,North,Bodega Bay,SMR_REF,630,Reference,543.34,0.025766555,0,0,0.013803512,0,0,0,0,0,0,0,0.001840468,0,0,0.603673575,0,0,0,0,0.001840468,0,0,0,0,0.003680936,0,0,0,0.001840468,0,0,0,0,0,0.231898995,0,0,0,0,0,0,0,0.007361873,0.007361873,0,0,0,0,0.053373578,0,0,0,0,0,0,0,0,0.001840468,0.003680936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001840468,0.060735451,0,0,0,0.025766555,0,0,0,0,0,0,0.253984614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034968896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112268561,0,0,0.079140133,0,0,0,0,0,0,0,0.001840468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02085864,0.003680936
336,2019,North,Bodega Bay,SMR_REF,680,Reference,680.42,0.005878722,0,0,0.005878722,0,0,0,0,0,0,0,0.05878722,0,0,0.740718968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146968,0.142559008,0,0,0,0,0,0,0,0.008818083,0,0,0,0,0,0.007348402,0,0,0,0,0,0,0,0,0.039681373,0.002939361,0,0,0,0,0,0,0,0,0,0,0,0,0.00146968,0,0,0.010287763,0.069074983,0,0,0,0.011757444,0,0,0,0,0,0,1.956144734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007348402,0,0,0,0,0,0,0,0,0,0,0,0,0.00146968,0,0,0,0,0,0.211633991,0,0,0.010287763,0,0,0.00146968,0,0,0,0,0,0,0,0,0,0.00146968,0,0,0,0,0,0,0,0,0,0,0.011757444,0,0,0,0,0.041640947,0
337,2019,North,Bodega Bay,SMR_REF,80,Reference,698.65,0.005725327,0,0,0.040792958,0,0,0,0,0,0,0,0.024332642,0,0,0.379302941,0,0,0,0,0,0,0,0,0,0.001431332,0,0,0,0,0,0,0,0,0,0.124525871,0,0,0,0,0,0,0,0.008587991,0,0,0,0.001431332,0,0.035783296,0,0,0,0,0,0,0.001431332,0,0.01574465,0.020038646,0,0,0,0,0,0,0,0,0.001431332,0,0,0,0,0,0,0.011450655,0.521004795,0,0,0,0.007156659,0,0,0,0,0,0,0.569670078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008587991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133113862,0,0,0.004293996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014790429,0
338,2019,North,Bodega Bay,SMR_REF,90,Reference,517.6,0.046367852,0,0,1.238408037,0,0,0,0,0,0,0,0,0,0,0.013523957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535162287,0,0,0,0,0,0,0,0,0.057959815,0,0,0,0,0.011591963,0,0,0,0,0,0,0.021251932,0,0,0.036707883,0,0,0,0,0,0,0,0,0,0,0.326506955,0,0,0,0.007727975,0.001931994,1.777434312,0,0,0,0.001931994,0,0,0,0,0,0.015455951,0.048299845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003863988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001931994,0,0,0.001931994,0,0,0,0,0,0,0,0,0,0,0.001931994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010303967,0.258887172
339,2019,North,Bodega Bay,SMR_REF,900,Reference,637.8,0,0,0,0.00156789,0,0,0,0,0,0,0,0.003135779,0,0,0.236751333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156789,0,0,0,0,0.00156789,0.061147695,0,0,0,0,0,0,0,0.003135779,0,0,0,0,0,0.018814675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003135779,0,0,0,0.018814675,0,0,0,0,0,0,0.087801819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026654124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039197241,0,0,0.017246786,0,0,0,0,0,0,0,0,0,0,0.00156789,0,0,0,0.028222013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191282534,0
340,2019,North,Bodega Bay,SMR_REF,980,Reference,697.95,0,0,0,0.020058743,0,0,0,0,0,0,0,0.067340067,0,0,0.525825632,0,0,0,0,0,0,0,0.002865535,0,0.001432767,0,0,0,0,0,0,0,0,0.001432767,0.128949065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002865535,0,0,0,0,0,0,0,0,0.024357046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012894907,0.004298302,0,0,0,0.034386417,0,0,0,0,0,0,2.133390644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200587435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001432767,0,0.091697113,0,0,0,0,0,0,0,0,0.010029372,0,0,0,0,0.021013922,0
341,2019,North,Bodega Bay,SMR,1010,MPA,442.91,0,0,0,0.024835745,0,0,0,0,0,0,0,0,0,0,0.219006119,0,0,0,0,0,0,0,0.002257795,0,0,0,0,0,0,0,0,0,0,0.006773385,0.049671491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01806236,0,0,0,0,0,0.042898106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903118,0.00451559,0,0,0,0,0.031609131,0,0,0,0,0,0,0.406403107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042898106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255130839,0,0,0.011288975,0,0,0,0,0,0,0,0.002257795,0,0,0.002257795,0,0.00451559,0,0,0,0,0,0,0,0,0,0,0.279966585,0,0,0,0,0.024083147,0
342,2019,North,Bodega Bay,SMR,1240,MPA,460.97,0,0,0,0.013016031,0,0,0,0,0,0,0,0,0,0,0.279844675,0,0,0,0,0,0,0,0.002169339,0,0,0,0,0,0,0,0,0,0,0.006508016,0.019524047,0,0,0,0,0,0,0,0.002169339,0,0,0,0,0,0.004338677,0,0,0,0,0,0,0,0,0.004338677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002169339,0,0.028201401,0,0,0,0,0,0,0.611753476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002169339,0,0.07592685,0,0,0,0,0,0,0,0,0.084604204,0,0.002169339,0,0.004338677,0,0,0,0,0,0.143176346,0,0,0.043386771,0,0,0.006508016,0,0,0,0,0,0,0,0,0,0.006508016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018800934,0
343,2019,North,Bodega Bay,SMR,1470,MPA,467.79,0,0,0,0.006413134,0,0,0,0,0,0,0,0,0,0,0.123987259,0,0,0,0,0.008550845,0,0,0.002137711,0,0,0,0,0,0.002137711,0,0,0,0,0.006413134,0.004275423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01496398,0,0,0,0,0,0.04702965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002137711,0,0.012826268,0.008550845,0,0,0,0,0.012826268,0,0,0,0,0,0,0.153915218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004275423,0,0.023514825,0,0,0,0,0,0,0,0,0,0,0.006413134,0,0,0,0.002137711,0,0,0,0.102610146,0,0,0.006413134,0,0,0,0,0,0,0,0,0,0,0.004275423,0,0.019239402,0,0,0,0,0,0,0,0,0,0,0.218046559,0,0,0,0,0.029215389,0
344,2019,North,Bodega Bay,SMR,1700,MPA,427.99,0,0,0,0.001168252,0,0,0,0,0,0,0,0,0,0,0.306081918,0,0,0,0,0,0,0,0.002336503,0,0,0,0,0,0,0,0,0,0,0.004673006,0.002336503,0,0,0,0,0.002336503,0,0,0,0,0,0,0,0,0.014019019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009346013,0.004673006,0,0,0,0,0.028038038,0,0,0.002336503,0,0,0,0.023365032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044393561,0,0,0,0,0,0,0,0,0.151872707,0,0,0,0.002336503,0,0.009346013,0,0,0,0.05140307,0,0,0.023365032,0,0,0.004673006,0,0,0,0,0.002336503,0,0,0.009346013,0,0.023365032,0.002336503,0,0,0.002336503,0,0,0,0,0,0,0,0.004673006,0,0.002336503,0,0.089565956,0
345,2019,North,Bodega Bay,SMR,1930,MPA,439.98,0,0,0,0.001136415,0,0,0,0,0,0,0,0,0.002272831,0,0.068184917,0,0,0,0,0.002272831,0,0,0.002272831,0,0,0,0,0,0.002272831,0,0,0,0,0.006818492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545661,0,0,0,0,0,0.345470249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015909814,0,0,0,0,0,0.004545661,0,0,0.227283058,0,0,0,0.004545661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025001136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022728306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027273967,0,0,0,0,0,0,0,0,0,0,0.009091322,0.73866994,0,0,0,0.022728306,0
346,2019,North,Bodega Bay,SMR,2160,MPA,532.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001878428,0,0,0,0,0,0,0,0,0,0.003756856,0,0,0,0.005635284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001878428,0,0,0,0,0,0,0,0,0,0,0,0,0.003756856,0,0,0.266736795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024419566,0,0,0,0,0,0,0,0,0.015027425,0,0,0,0,0,0,0,0,0,0.005635284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001878428,0,0,0,0,0,0,0,0,0,0,0,3.409347058,0,0,0,0.009392141,0
347,2019,North,Bodega Bay,SMR,320,MPA,450.16,0,0,0,0.077750133,0.002221432,0,0,0,0,0,0,0,0,0,0.104407322,0,0,0,0,0,0,0,0,0,0.006664297,0,0,0,0,0,0,0,0,0,0.246578994,0,0,0,0,0,0,0,0.011107162,0,0,0,0.006664297,0,0.024435756,0,0,0,0,0,0,0,0,0.011107162,0.00888573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019992891,0,0,0,0.028878621,0,0,0,0,0,0,0.482050826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126621646,0,0,0,0,0,0,0,0,0.324329127,0,0.019992891,0,0,0,0,0,0,0,0.277679047,0,0,0.997423138,0,0.002221432,0.004442865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066642971,0
348,2019,North,Bodega Bay,SMR,550,MPA,529.95,0,0,0,0.018869705,0,0,0,0,0,0,0,0.015095764,0,0,0.277384659,0,0,0,0,0.00188697,0,0,0,0,0.00188697,0,0,0,0,0,0,0,0,0,0.158505519,0,0,0,0,0,0,0,0.00188697,0,0,0,0,0,0.016982734,0,0,0,0,0,0.026417587,0,0,0.009434852,0.009434852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003773941,0,0,0,0,0.060383055,0,0,0,0,0,0,0.969902821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188697,0,0,0,0.181149165,0,0,0.011321823,0,0,0,0,0,0,0,0,0,0,0,0,0.013208793,0,0,0,0,0,0,0,0,0,0,0.066043966,0,0,0,0,0.022643646,0
349,2019,North,Bodega Bay,SMR,780,MPA,487.55,0,0,0,0.021536253,0,0,0,0,0,0,0,0,0,0,0.266639319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067685366,0,0,0,0,0.002051072,0,0,0,0,0,0,0,0,0.014357502,0,0,0,0,0,0,0,0,0.014357502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004102143,0,0,0,0.002051072,0,0.065634294,0,0,0,0,0,0,0.500461491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04922572,0,0,0,0,0,0,0,0,0.13331966,0,0.002051072,0,0,0,0,0,0,0,0.162034663,0,0,0.100502513,0,0,0.002051072,0,0,0,0,0,0,0,0,0,0.045123577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040337743,0
350,2019,North,Bodega Bay,SMR,90,MPA,476.14,0,0,0,0.085059016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060906456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023102449,0,0,0,0,0,0,0,0,0,0.00840089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002100223,0.002100223,0.04830512,0,0,0,0.035703785,0,0,0,0,0,0.002100223,0.052505566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121812912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140714916,0,0,0.027302894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2014,South,Campus Point,SMCA_REF,1090,Reference,436.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013743815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004581272,0,0,0,0.002290636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032068902,0,0,0,0,0.013743815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004581272,0,0,0,0,0,0,0,0,0,0,0,0.002290636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002290636,0,0.004581272,0,0.013743815,0
352,2014,South,Campus Point,SMCA_REF,390,Reference,429.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04188969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465441,0,0,0,0.00465441,0,0,0,0,0.006981615,0,0,0,0.001163603,0,0,0,0,0.006981615,0,0,0,0,0.246683733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020944845,0.00465441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03723528,0,0.002327205,0,0.000775735,0
353,2014,South,Campus Point,SMCA_REF,620,Reference,453.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015423938,0,0,0,0,0,0,0,0,0,0,0,0,0.00220342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004406839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006610259,0,0,0,0,0.048475234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220342,0,0,0,0,0,0,0,0,0,0,0,0,0.00220342,0,0,0,0,0,0,0,0,0,0,0.015423938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2014,South,Campus Point,SMCA_REF,690,Reference,517.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661649,0,0,0,0,0,0,0,0,0,0,0,0,0.00193233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386466,0,0,0,0.007729319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038646596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032849607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005796989,0,0.00193233,0,0.00128822,0
355,2014,South,Campus Point,SMCA_REF,90,Reference,489.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028629271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024539375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012269688,0.002044948,0,0,0,0,0,0,0,0,0,0.002044948,0,0,0,0,0,0,0,0,0,0,0,0.018404532,0,0.002044948,0,0,0
356,2014,South,Campus Point,SMCA_REF,91,Reference,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131926121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039577836,0,0,0,0.006596306,0,0,0,0,0,0,0,0,0,0.237467018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013192612,0,0,0,0,0,0,0,0,0,0,0.052770449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2014,South,Campus Point,SMCA_REF,990,Reference,440.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018180165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040905372,0,0,0,0,0.020452686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090083,0,0.002272521,0,0.007575069,0
358,2014,South,Campus Point,SMCA,180,MPA,324.56,0,0,0,0.003081094,0,0,0,0,0,0,0,0,0,0,0.246487552,0.003081094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003081094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006162189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055459699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003081094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016432503,0
359,2014,South,Campus Point,SMCA,280,MPA,484.01,0,0,0,0.001033037,0,0,0,0,0,0,0,0,0,0,0.126030454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033037,0,0,0,0,0.002066073,0,0,0,0,0.070246483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002066073,0,0,0,0,0,0,0,0,0,0,0,0,0.002066073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000688691,0
360,2014,South,Campus Point,SMCA,30,MPA,463.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174859141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158755,0,0,0,0,0,0,0,0,0,0,0,0,0.001079377,0,0,0,0,0.002158755,0,0,0,0,0.025905058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158755,0,0,0,0,0,0.002158755,0,0,0,0,0,0,0.006476264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158755,0,0,0,0.00143917,0
361,2014,South,Campus Point,SMCA,340,MPA,357.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522813688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002795795,0,0,0,0.00559159,0,0,0,0,0.01118318,0,0,0,0.004193693,0,0,0,0,0.002795795,0,0,0,0,1.207783494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002795795,0,0,0,0.002795795,0,0.002795795,0,0,0,0,0.204093044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002795795,0,0.058711698,0,0,0,0.000931932,0
362,2014,South,Campus Point,SMCA,440,MPA,452.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041996375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004420671,0,0,0,0,0.006631007,0,0,0,0,0,0,0,0,0.002210336,0,0,0,0,0.046417046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002210336,0,0,0.002210336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002210336,0,0,0,0,0,0,0,0,0,0,0,0.002210336,0
363,2014,South,Campus Point,SMCA,500,MPA,402.05,0,0,0,0.003730879,0,0,0,0,0,0,0,0,0,0,0.313393856,0.002487253,0,0,0,0,0,0,0,0,0,0,0,0.009949011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004974506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012436264,0,0,0,0,0,0,0,0,0.042283298,0,0,0,0.012436264,0,0,0,0,0.037308792,0,0,0,0,0.16664594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007461758,0,0,0.002487253,0,0,0,0,0,0,0,0.052232309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052232309,0,0,0,0,0
